,date,person,msg,processed_msg
2036,9/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.nbcnews.com/news/world/new-zealand-price-sheep-cow-burps-emissions-cut-greenhouse-gases-rcna32481 ,http : //www.nbcnews.com/news/world/new-zealand-price-sheep-cow-burps-emissions-cut-greenhouse-gases-rcna32481
2037,9/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://childrenshealthdefense.org/defender/food-grown-sewage-sludge-cola/ ,http : //childrenshealthdefense.org/defender/food-grown-sewage-sludge-cola/
2038,8/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10895357/The-map-shows-power-bills-soaring-Australia.html ,http : //www.dailymail.co.uk/news/article-10895357/the-map-shows-power-bills-soaring-australia.html
2039,8/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10894577/Aussies-set-freeze-air-straight-Antarctic-ice-sheet-surges-country.html ,http : //www.dailymail.co.uk/news/article-10894577/aussies-set-freeze-air-straight-antarctic-ice-sheet-surges-country.html
2040,8/6/2022,The Science Has Changed,"Who's paying more? ðŸ¤”

https://www.straitstimes.com/singapore/businesses-travellers-can-opt-to-pay-more-to-reduce-carbon-footprint-when-flying ",'s paying ? ðŸ¤” http : //www.straitstimes.com/singapore/businesses-travellers-can-opt-to-pay-more-to-reduce-carbon-footprint-when-flying
2041,8/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://expose-news.com/2022/06/01/the-green-world-order-threat-to-8-billion/ ,http : //expose-news.com/2022/06/01/the-green-world-order-threat-to-8-billion/
2042,7/6/2022,The Science Has Changed,https://twitter.com/ClimateRealists/status/1534129334730072067 ,http : //twitter.com/climaterealists/status/1534129334730072067
2043,7/6/2022,The Science Has Changed,https://asia.nikkei.com/Business/Markets/Commodities/Australia-s-record-wheat-harvest-is-no-fix-for-the-global-food-crisis ,http : //asia.nikkei.com/business/markets/commodities/australia-s-record-wheat-harvest-is-no-fix-for-the-global-food-crisis
2044,7/6/2022,The Science Has Changed,https://twitter.com/elonmusk/status/1532933207276019712 ,http : //twitter.com/elonmusk/status/1532933207276019712
2045,7/6/2022,The Science Has Changed,https://m.theepochtimes.com/food-fuel-and-inflation-crises-all-stem-from-globalist-policies_4501145.html ,http : //m.theepochtimes.com/food-fuel-and-inflation-crises-all-stem-from-globalist-policies_4501145.html
2046,6/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2047,6/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2048,5/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.statsjamie.co.uk/prince-harry-carbon-footprint/ ,http : //www.statsjamie.co.uk/prince-harry-carbon-footprint/
2049,5/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10885913/Australia-weather-Winter-welcome-blast-east-coast-powerful-winds-showers-snowfall.html ,http : //www.dailymail.co.uk/news/article-10885913/australia-weather-winter-welcome-blast-east-coast-powerful-winds-showers-snowfall.html
2050,5/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.thesun.co.uk/news/4503006/global-warming-sums-experts-bullies-james-delingpole-opinion/ ,http : //www.thesun.co.uk/news/4503006/global-warming-sums-experts-bullies-james-delingpole-opinion/
2051,5/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10885503/Vegan-activist-Tash-Peterson-storms-Outback-Jacks-Bar-Grill-Perth.html ,http : //www.dailymail.co.uk/news/article-10885503/vegan-activist-tash-peterson-storms-outback-jacks-bar-grill-perth.html
2052,5/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.msn.com/en-ca/news/canada/goats-take-on-weed-management-role-at-goose-island-outlook-in-regina/ar-AAY0k5e# ,http : //www.msn.com/en-ca/news/canada/goats-take-on-weed-management-role-at-goose-island-outlook-in-regina/ar-aay0k5e #
2053,4/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Bees Are Officially a Type of Fish, California Judges Say
https://www.insider.com/bees-officially-type-of-fish-california-judges-ruling-endangered-species-2022-6 ","bee officially type fish , california judge say http : //www.insider.com/bees-officially-type-of-fish-california-judges-ruling-endangered-species-2022-6"
2054,4/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""In an appearance at the World Economic Forum Annual Meeting 2022, climate-grifter, Al Gore, took the opportunity to, once again, tout Climate TRACE, a coalition backed by the former Vice President and former Google CEO, Eric Schmidt.  In response to a comment made by WEF panelist, Lea Wermelin, on the responsibility of governments to make structural changes in our economy to combat climate change, Gore replied, â€œI have good news on this front.  We are about to enter an age of radical transparency.  I have been among those who have formed a new coalition called â€˜Climate TRACEâ€™â€¦Tracking Real-time Atmospheric Carbon Emissions.  Itâ€™s a coalition of artificial intelligence technology companies, NGOs, and universities, using data from 300 existing satellites from multiple countries, ground, sea and air-based censors, and internet data streams, to use machine-learning to create algorithms for every single sub-sector of the economy.â€ This colossal data-collection project aims to replace the current self-reporting system of greenhouse gas emissions by countries and companies, who have committed to net zero goals, by publishing reports of climate offenders so that countries, companies, and even individuals can be â€œheld accountable.â€  The Google-backed AI algorithm used by Climate TRACE appears to lay the framework for enforcing ESG initiatives heavily pushed by financial behemoths such as BlackRock, as well as a technocratic social and climate credit system.""

https://www.coreysdigs.com/technology/climate-trace-a-framework-for-esg-initiatives-and-social-climate-credit-system/ ","`` appearance world economic forum annual meeting 2022 , climate-grifter , al gore , took opportunity , , tout climate trace , coalition backed former vice president former google ceo , eric schmidt . response comment made wef panelist , lea wermelin , responsibility government make structural change economy combat climate change , gore replied , â€œ good news front . enter age radical transparency . among formed new coalition called â€˜ climate trace â€™ â€¦tracking real-time atmospheric carbon emission . â€™ coalition artificial intelligence technology company , ngo , university , using data 300 existing satellite multiple country , ground , sea air-based censor , internet data stream , use machine-learning create algorithm every single sub-sector economy. â€ colossal data-collection project aim replace current self-reporting system greenhouse gas emission country company , committed net zero goal , publishing report climate offender country , company , even individual â€œ held accountable. â€ google-backed ai algorithm used climate trace appears lay framework enforcing esg initiative heavily pushed financial behemoth blackrock , well technocratic social climate credit system . '' http : //www.coreysdigs.com/technology/climate-trace-a-framework-for-esg-initiatives-and-social-climate-credit-system/"
2055,4/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""The created food crisis, whether real or a smoke-and-mirrors psy-op, is all about tearing down the global food system and â€œbuilding back betterâ€ â€“ a new dystopian food system built by corporate monoliths and rigidly controlled in the name of the greater good.""

https://off-guardian.org/2022/06/01/the-real-agenda-behind-the-created-food-crisis/ ","`` created food crisis , whether real smoke-and-mirrors psy-op , tearing global food system â€œ building back better â€ â€“ new dystopian food system built corporate monolith rigidly controlled name greater good . '' http : //off-guardian.org/2022/06/01/the-real-agenda-behind-the-created-food-crisis/"
2056,3/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://notrickszone.com/2022/06/02/royal-society-scientific-method-application-shows-the-perception-co2-causes-global-warming-can-be-excluded ,http : //notrickszone.com/2022/06/02/royal-society-scientific-method-application-shows-the-perception-co2-causes-global-warming-can-be-excluded
2057,3/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Climate data has been manipulated to justify the climate change agenda.
@HATSTRUTH  ðŸŽ©",climate data manipulated justify climate change agenda . @ hatstruth ðŸŽ©
2058,3/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2059,2/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,In the name of saving the climate....,name saving climate ....
2060,2/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,""".... Climate Change is a symptom of over population, we need to depopulateâ€¦ this is something we canâ€™t lose... ""

Ted Turner","`` .... climate change symptom population , need depopulateâ€¦ something â€™ lose ... `` ted turner"
2061,2/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2062,2/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.eenews.net/articles/why-clean-fuels-wont-replace-russian-oil-in-europe/ ,http : //www.eenews.net/articles/why-clean-fuels-wont-replace-russian-oil-in-europe/
2063,1/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Have a real kid please....

- Virtual children that play with you and look like you will be common in 50 years
- That is the predictionÂ of one of the UK's leading experts on artificial intelligence
- Catriona Campbell said the digital children may help to combat overpopulation
- They would cost next to nothing to bring up as they'll require minimal resources

https://www.dailymail.co.uk/sciencetech/article-10870637/Rise-Tamagotchi-kids-Virtual-children-commonplace-50-years-AI-expert-predicts.html 

#AI  #VR  #Metaverse ",real kid please .... - virtual child play look like common 50 year - prediction one uk 's leading expert artificial intelligence - catriona campbell said digital child may help combat overpopulation - would cost next nothing bring 'll require minimal resource http : //www.dailymail.co.uk/sciencetech/article-10870637/rise-tamagotchi-kids-virtual-children-commonplace-50-years-ai-expert-predicts.html # ai # vr # metaverse
2064,1/6/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10872799/Weather-Australia-Winter-blast-brings-snow-winds-100km-h-coldest-temperatures-year.html ,http : //www.dailymail.co.uk/news/article-10872799/weather-australia-winter-blast-brings-snow-winds-100km-h-coldest-temperatures-year.html
2065,31/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""Schoolchildren are used to eating hot dinners such as fish and chips, spaghetti bolognese and lasagne.

But children at four primary schools in Wales are set to take part in workshops organised by scientists and teachers to inform them about the benefits of eating â€˜alternative proteinâ€™ like bugs.

These will include plant-based foods and may involve edible insects, depending on whether they have received Novel Foods approval by the Food Standards Agency.

These will be in the form of â€˜conventional minceâ€™ which combine plant-based and â€˜alternative proteinâ€™.""

https://metro.co.uk/2022/05/30/pupils-at-four-wales-primary-schools-offered-insect-diet-16734980/ ","`` schoolchildren used eating hot dinner fish chip , spaghetti bolognese lasagne . child four primary school wale set take part workshop organised scientist teacher inform benefit eating â€˜ alternative protein â€™ like bug . include plant-based food may involve edible insect , depending whether received novel food approval food standard agency . form â€˜ conventional mince â€™ combine plant-based â€˜ alternative protein â€™ . '' http : //metro.co.uk/2022/05/30/pupils-at-four-wales-primary-schools-offered-insect-diet-16734980/"
2066,30/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
2067,30/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.theguardian.com/environment/2022/may/25/worlds-largest-vats-for-growing-no-kill-meat-to-be-built-in-us ,http : //www.theguardian.com/environment/2022/may/25/worlds-largest-vats-for-growing-no-kill-meat-to-be-built-in-us
2068,30/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-10853467/Images-taken-member-Colmans-Mustard-family-frozen-Niagara-Falls-1885.html ,http : //www.dailymail.co.uk/news/article-10853467/images-taken-member-colmans-mustard-family-frozen-niagara-falls-1885.html
2069,29/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"How did it get there? ðŸ¤”

https://www.dailymail.co.uk/sciencetech/article-10861331/Entirely-new-kind-highly-reactive-chemical-Earths-atmosphere.html ",get ? ðŸ¤” http : //www.dailymail.co.uk/sciencetech/article-10861331/entirely-new-kind-highly-reactive-chemical-earths-atmosphere.html
2070,28/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://telegra.ph/Black-Gold-Its-not-what-you-think-05-21 ,http : //telegra.ph/black-gold-its-not-what-you-think-05-21
2071,27/5/2022,The Science Has Changed,https://www.independent.co.uk/climate-change/beer-shortage-water-urine-singapore-b2088602.html ,http : //www.independent.co.uk/climate-change/beer-shortage-water-urine-singapore-b2088602.html
2072,27/5/2022,The Science Has Changed,https://www.channelnewsasia.com/singapore/singapore-joins-first-movers-coalition-low-carbon-emissions-world-economic-forum-iswaran-2708616 ,http : //www.channelnewsasia.com/singapore/singapore-joins-first-movers-coalition-low-carbon-emissions-world-economic-forum-iswaran-2708616
2073,26/5/2022,The Science Has Changed,https://www.naturalnews.com/2022-05-25-human-urine-effective-sustainable-alternative-chemical-fertilizer.html# ,http : //www.naturalnews.com/2022-05-25-human-urine-effective-sustainable-alternative-chemical-fertilizer.html #
2074,26/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.connexionfrance.com/article/French-news/French-court-orders-4G-antenna-switch-off-over-cow-health-concerns ,http : //www.connexionfrance.com/article/french-news/french-court-orders-4g-antenna-switch-off-over-cow-health-concerns
2075,26/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://lachefnet.wordpress.com/2020/12/28/restoring-the-soil-microbiome/ ,http : //lachefnet.wordpress.com/2020/12/28/restoring-the-soil-microbiome/
2076,26/5/2022,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""A fully-realized green transition would amount to the largest mass murder event â€œsince the killings of one hundred million people by communist regimesâ€ in the 1900s, according to energy policy expert Alex Epstein.""

https://yournews.com/2022/05/25/2348096/green-transition-to-be-the-biggest-act-of-mass-murder/ ","`` fully-realized green transition would amount largest mass murder event â€œ since killing one hundred million people communist regime â€ 1900s , according energy policy expert alex epstein . '' http : //yournews.com/2022/05/25/2348096/green-transition-to-be-the-biggest-act-of-mass-murder/"
